"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","es_id","ni","author","transfer","test","allocation","comparison","baseline","age_group","mean_age_exp","mean_age_control","pop","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Thorell  et al. (2009)_S2 2009",-0.0218846278642115,0.115484738511285,"from_dataset",32,573,33,"Thorell  et al. (2009)_S2","Far","Go/no-go (commissions)","Non-random","Non-Active",-0.18237189886843,"children","54 months","60 months","TD children",2009,2.94264384990549,0.0218846278642115,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Thorell  et al. (2009)_S2 2009",0.527413435967266,0.119692102079498,"from_dataset",32,574,33,"Thorell  et al. (2009)_S2","Far","NEPSY - Auditory CPT (omission)","Non-random","Non-Active",-0.912386746892278,"children","54 months","60 months","TD children",2009,2.89046192437476,0.527413435967266,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Thorell  et al. (2009)_S2 2009",0.710459609840454,0.12312525245489,"from_dataset",32,575,33,"Thorell  et al. (2009)_S2","Far","Go/no-go (omissions)","Non-random","Non-Active",-0.495006946204627,"children","54 months","60 months","TD children",2009,2.84987907782892,0.710459609840454,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Thorell  et al. (2009)_S2 2009",0.331629537126246,0.117143817495494,"from_dataset",32,576,33,"Thorell  et al. (2009)_S2","Far","Block design (points)","Non-random","Non-Active",-0.35965456843269,"children","54 months","60 months","TD children",2009,2.92173157260749,0.331629537126246,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Thorell  et al. (2009)_S2 2009",0.588608655502036,0.12072687809303,"from_dataset",32,577,33,"Thorell  et al. (2009)_S2","Far","Go/no-go task (RT)","Non-random","Non-Active",-0.71398760294907,"children","54 months","60 months","TD children",2009,2.87804788114733,0.588608655502036,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",0.206630658500425,0.0901755668303689,"from_dataset",3,578,43,"van Dongen-Boomsma et al. (2014)","Near","Adapted Digit Span- Forward","Random","Active",-0.206630658500425,"children","6.5","6.6","young children with ADHD",2014,3.3300868447601,0.206630658500425,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",0.92497681756339,0.0974313728761785,"from_dataset",3,579,45,"van Dongen-Boomsma et al. (2014)","Near","Adapted Digit Span- Backwards","Random","Active",-0.396418636098596,"children","6.5","6.6","young children with ADHD",2014,3.20369076217538,0.92497681756339,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",0.0366150563462453,0.0846552876743929,"from_dataset",3,580,46,"van Dongen-Boomsma et al. (2014)","Near","Knox Cubes LDT- Forward","Random","Active",-0.475995732501195,"children","6.5","6.6","young children with ADHD",2014,3.43694794956395,0.0366150563462453,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",0.122905027932961,0.0833800808527339,"from_dataset",3,581,47,"van Dongen-Boomsma et al. (2014)","Near","Knox Cubes LDT- Backwards","Random","Active",-0.553072625698324,"children","6.5","6.6","young children with ADHD",2014,3.46313039479318,0.122905027932961,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.130761442363893,0.0962796939543233,"from_dataset",3,582,40,"van Dongen-Boomsma et al. (2014)","Near","WPPSI-RN - Sentences","Random","Active",-0.0747208242079384,"children","6.5","6.6","young children with ADHD",2014,3.22279476446105,0.130761442363893,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.0844816209644049,0.0961551763227194,"from_dataset",3,583,40,"van Dongen-Boomsma et al. (2014)","Far","RAVEN","Random","Active",-0.456200753207786,"children","6.5","6.6","young children with ADHD",2014,3.2248807932891,0.0844816209644049,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",0.481238320640487,0.0989608410348706,"from_dataset",3,584,40,"van Dongen-Boomsma et al. (2014)","Far","Day-Night Stroop task - Control time","Random","Active",-0.577485984768585,"children","6.5","6.6","young children with ADHD",2014,3.17883737977775,0.481238320640487,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",0.0243020492719295,0.0900758754981482,"from_dataset",3,585,43,"van Dongen-Boomsma et al. (2014)","Far","Day-Night Stroop task - Switch time","Random","Active",-0.206567418811398,"children","6.5","6.6","young children with ADHD",2014,3.33192911933206,0.0243020492719295,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.6118376333679,0.0944218603819437,"from_dataset",3,586,43,"van Dongen-Boomsma et al. (2014)","Far","Day-Night Stroop task - Difference","Random","Active",0.454243091439804,"children","6.5","6.6","young children with ADHD",2014,3.25434598888398,0.6118376333679,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.2843825932686,0.104993523937192,"from_dataset",3,587,39,"van Dongen-Boomsma et al. (2014)","Far","Sustained attention dots task - RT","Random","Active",-0.211245496872431,"children","6.5","6.6","young children with ADHD",2014,3.08616217299541,0.2843825932686,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.256483982820217,0.114414976087085,"from_dataset",3,588,37,"van Dongen-Boomsma et al. (2014)","Far","Shape school - Control Red RT","Random","Active",-0.247685503150655,"children","6.5","6.6","young children with ADHD",2014,2.95636847739792,0.256483982820217,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.0654327442345564,0.129857742572011,"from_dataset",3,589,33,"van Dongen-Boomsma et al. (2014)","Far","Shape school - Control Yellow RT","Random","Active",-0.0734683444037124,"children","6.5","6.6","young children with ADHD",2014,2.7750197319956,0.0654327442345564,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.598598909420479,0.123997160674618,"from_dataset",3,590,34,"van Dongen-Boomsma et al. (2014)","Far","Shape school - Switch Red RT","Random","Active",-0.0895405799805774,"children","6.5","6.6","young children with ADHD",2014,2.83984168446408,0.598598909420479,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","van Dongen-Boomsma et al. (2014) 2014",-0.644391200850088,0.0876368295106256,"from_dataset",3,591,47,"van Dongen-Boomsma et al. (2014)","Far","Shape school - Switch Yellow RT","Random","Active",-0.0786594588147681,"children","6.5","6.6","young children with ADHD",2014,3.37797686824502,0.644391200850088,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Walker (2013) 2013",0,0.204081632653061,"from_dataset",17,592,18,"Walker (2013)","Far","Wide Ranging Achievement Test (Maths)","Random","Active",0.281387216651104,"children","13 years","13 years","TD children (Low income)",2013,2.21359436211787,0,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Walker (2013) 2013",-0.520140006536889,0.211596788941955,"from_dataset",17,593,18,"Walker (2013)","Far","Wide Ranging Achievement Test (Maths)","Random","Active",0.281387216651104,"children","13 years","13 years","TD children (Low income)",2013,2.17392953837527,0.520140006536889,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Walker (2013) 2013",0.0216294175671011,0.20409462797818,"from_dataset",17,594,18,"Walker (2013)","Near","AMWA (odd one out sub-test - Visuospatial WM)","Random","Active",0.0124785101348644,"children","13 years","13 years","TD children (Low income)",2013,2.21352388785642,0.0216294175671011,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Walker (2013) 2013",1.03405253984249,0.233783428629581,"from_dataset",17,595,18,"Walker (2013)","Near","AMWA (odd one out sub-test - Visuospatial WM)","Random","Active",0.0124785101348644,"children","13 years","13 years","TD children (Low income)",2013,2.06820287823406,1.03405253984249,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Walker (2013) 2013",0.435697610533158,0.209354755092625,"from_dataset",17,596,18,"Walker (2013)","Near","AMWA (Verbal WM - listening recall)","Random","Active",-0.417914034593029,"children","13 years","13 years","TD children (Low income)",2013,2.18553912356511,0.435697610533158,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Walker (2013) 2013",0.0379921849630037,0.204121727267457,"from_dataset",17,597,18,"Walker (2013)","Near","AMWA (Verbal WM - listening recall)","Random","Active",-0.417914034593029,"children","13 years","13 years","TD children (Low income)",2013,2.21337694878237,0.0379921849630037,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",-0.105611367534637,0.144497470046019,"from_dataset",12,598,26,"Wayne et al. (2016)","Near","Spatial Working Memory, CANTAB (Between Errors)","Non-random","Active",-0.0603493528769354,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.63069123843195,0.105611367534637,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",-0.608744165200092,0.151409310386646,"from_dataset",12,599,26,"Wayne et al. (2016)","Near","Spatial Working Memory, CANTAB (Strategy)","Non-random","Active",0.304372082600046,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.56994429169939,0.608744165200092,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",-0.063610740192493,0.144360788609775,"from_dataset",12,600,26,"Wayne et al. (2016)","Near","Spatial Span, CANTAB (Forward)","Non-random","Active",0.490711424342087,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.63193631886787,0.063610740192493,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",0.884955337897367,0.159343473682952,"from_dataset",12,601,26,"Wayne et al. (2016)","Near","Spatial Span, CANTAB (Reverse)","Non-random","Active",-0.190224044594761,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.50514495069372,0.884955337897367,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",-0.041004570422692,0.144315308773769,"from_dataset",12,602,26,"Wayne et al. (2016)","Near","Letter-Number Sequencing, WAIS IV (RawScore)","Non-random","Active",0.041004570422692,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.63235100322821,0.041004570422692,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",-0.0979055014353321,0.144467310935611,"from_dataset",12,603,26,"Wayne et al. (2016)","Near","Letter-Number Sequencing, WAIS IV (Longest)","Non-random","Active",0.424257172886444,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.63096581669707,0.0979055014353321,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",0.104570692192348,0.144493263675116,"from_dataset",12,604,26,"Wayne et al. (2016)","Near","Reading Span","Non-random","Active",-0.147252607372899,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.63072952942997,0.104570692192348,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",0.424241412091996,0.147744143407197,"from_dataset",12,605,26,"Wayne et al. (2016)","Near","Reading Span (Longest)","Non-random","Active",-0.375054001994373,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.60162599176431,0.424241412091996,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",0.267433758508015,0.145658374935196,"from_dataset",12,606,26,"Wayne et al. (2016)","Far","Category fluency","Non-random","Active",0.644166531362784,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.62018689292984,0.267433758508015,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",0.181076777691698,0.14491352847807,"from_dataset",12,607,26,"Wayne et al. (2016)","Near","Paired Associate Learning (Errors, Adj.)","Non-random","Active",-0.0951734599471723,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.62691206050458,0.181076777691698,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Wayne et al. (2016) 2016",0.228387565354037,0.1452860684894,"from_dataset",12,608,26,"Wayne et al. (2016)","Near","Paired Associate Learning (Errors, 8 Shapes adj.)","Non-random","Active",-0.150172645712243,"old","65.15; 59-72","64.77; 60-73","Healthy older adults (some of them have hearing loss, ranging from mild to severe, and some use hearing aid)",2016,2.62354195760696,0.228387565354037,"CRAN",NA,NA,"CRAN"
