"dataset_id","source_pkg","object","title","slab","yi","vi","measure","article","experiment","sample","pairing","stimuli","condition","gen_difficulty","manip_type","present_style","word_status","memory_test","memory_type","gen_constraint","learning_type","stimuli_relation","gen_mode","gen_task","attention","pacing","filler_task","age_grp","retention_delay"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1322,0.709,0.00152835988041879,"from_dataset",1451,"1",2,657,11,"read","high","between","pure","words","cued recall","item",NA,"intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1323,0.527,0.00183009346766694,"from_dataset",1451,"2",1,658,11,"generate","low","between","pure","words","cued recall","cue word","low","intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1324,0.5,0.0017827853501076,"from_dataset",1451,"2",2,658,11,"read","low","between","pure","words","cued recall","cue word",NA,"intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1325,0.682,0.00163259380802793,"from_dataset",1451,"2",1,659,11,"generate","high","between","pure","words","cued recall","cue word","low","intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1326,0.523,0.00182457992695315,"from_dataset",1451,"2",2,659,11,"read","high","between","pure","words","cued recall","cue word",NA,"intentional","semantic","verbal/speaking","sentence completion","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1327,0.645625,0.00173496789714787,"from_dataset",1452,"1",1,660,16,"generate","low","within","pure","words","cued recall","item","high","intentional","semantic","verbal/speaking","sentence completion","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1328,0.28125,0.000865379959559237,"from_dataset",1452,"1",1,660,16,"read","low","within","pure","words","cued recall","item",NA,"intentional","semantic","verbal/speaking","sentence completion","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1329,0.208125,0.00055755447186366,"from_dataset",1452,"1",2,661,16,"generate","high","within","pure","words","cued recall","item","high","intentional","unrelated","verbal/speaking","sentence completion","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1330,0.265625,0.000794458379436909,"from_dataset",1452,"1",2,661,16,"read","high","within","pure","words","cued recall","item",NA,"intentional","unrelated","verbal/speaking","sentence completion","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1331,0.58,0.00196923076923077,"from_dataset",1453,"1",1,662,10,"generate",NA,"within","mixed","words","recognition","item","high","incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1332,0.35,0.00173076923076923,"from_dataset",1453,"1",1,662,10,"read",NA,"within","mixed","words","recognition","item",NA,"incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1333,0.37,0.00307692307692308,"from_dataset",1453,"1",1,663,10,"generate",NA,"within","mixed","non-words","recognition","item","high","incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1334,0.33,0.00307692307692308,"from_dataset",1453,"1",1,663,10,"read",NA,"within","mixed","non-words","recognition","item",NA,"incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1335,0.69,0.00240666666666667,"from_dataset",1453,"2",1,664,10,"generate",NA,"between","pure","words","recognition","item","high","incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1336,0.4,0.00352666666666667,"from_dataset",1453,"2",2,664,10,"read",NA,"between","pure","words","recognition","item",NA,"incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1337,0.3,0.00322666666666667,"from_dataset",1453,"2",1,665,10,"generate",NA,"between","pure","non-words","recognition","item","high","incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1338,0.28,0.000806666666666667,"from_dataset",1453,"2",2,665,10,"read",NA,"between","pure","non-words","recognition","item",NA,"incidental","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1339,0.35,0.00126215408572274,"from_dataset",1454,"1",1,666,10,"generate","low","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","letter transposition","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1340,0.23,0.000679359112776965,"from_dataset",1454,"1",2,666,10,"read","low","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","letter transposition","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1341,0.34,0.00121108500252425,"from_dataset",1454,"1",1,667,10,"generate","high","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","letter transposition","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1342,0.27,0.000860603508859858,"from_dataset",1454,"1",2,667,10,"read","high","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","letter transposition","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1343,0.36,0.00131291189821108,"from_dataset",1454,"1",1,668,10,"generate","low","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","sentence completion","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1344,0.29,0.000957784263754569,"from_dataset",1454,"1",2,668,10,"read","low","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","sentence completion","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1345,0.53,0.00192621493609153,"from_dataset",1454,"1",1,669,10,"generate","high","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","sentence completion","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1346,0.4,0.00150863077542918,"from_dataset",1454,"1",2,669,10,"read","high","between","pure","words","free recall","item",NA,"incidental",NA,"verbal/speaking","sentence completion","divided","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1347,0.39,0.00125218222142207,"from_dataset",1455,"1",1,670,14,"generate","low","between","pure","words","free recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1348,0.3,0.000863431265326123,"from_dataset",1455,"1",2,670,14,"read","low","between","pure","words","free recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1349,0.47,0.00153384155601851,"from_dataset",1455,"1",1,671,14,"generate","high","between","pure","words","free recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1350,0.41,0.00133224176259285,"from_dataset",1455,"1",2,671,14,"read","high","between","pure","words","free recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1351,0.9,0.000583766739733228,"from_dataset",1455,"1",3,672,14,"generate","low","between","pure","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1352,0.82,0.000908510150542145,"from_dataset",1455,"1",4,672,14,"read","low","between","pure","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1353,0.85,0.000780557598872337,"from_dataset",1455,"1",3,673,14,"generate","high","between","pure","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1354,0.5,0.00160465943297614,"from_dataset",1455,"1",4,673,14,"read","high","between","pure","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1355,0.27,0.000484402833615334,"from_dataset",1455,"2",1,674,14,"generate","low","between","pure","words","free recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1356,0.31,0.000595494377986952,"from_dataset",1455,"2",2,674,14,"read","low","between","pure","words","free recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1357,0.53,0.00108419726806721,"from_dataset",1455,"2",1,675,14,"generate","high","between","pure","words","free recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1358,0.38,0.000795136931676846,"from_dataset",1455,"2",2,675,14,"read","high","between","pure","words","free recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1359,0.71,0.00105214886887039,"from_dataset",1455,"2",3,676,14,"generate","low","between","pure","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1360,0.48,0.00119638829839465,"from_dataset",1455,"2",4,676,14,"read","low","between","pure","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1361,0.48,0.00119638829839465,"from_dataset",1455,"2",3,677,14,"generate","high","between","pure","words","cued recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1362,0.29,0.000629448615814405,"from_dataset",1455,"2",4,677,14,"read","high","between","pure","words","cued recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1363,0.36,0.00046347485729449,"from_dataset",1455,"3",1,678,14,"generate","low","between","pure","words","free recall","item","medium","intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",1364,0.47,0.0006318609223835,"from_dataset",1455,"3",2,678,14,"read","low","between","pure","words","free recall","item",NA,"intentional","semantic","writing/typing","word fragment","full","timed","yes","younger","short"
