"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","sample_id","author","pub_year","pub_type","ed_level1","ed_level2","country","perc_white","age","perc_female","ei_construct","ei_stream","ei_measure","subject","humanities","achievement_type","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.220820978989553,0.00119216589437708,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,28.9622070077167,0.220820978989553,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.218110101693859,0.00119515028172378,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,28.9260239136821,0.218110101693859,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Vela NA",0.269430125621825,0.00113318115851664,"from_dataset",213,234,"Vela",2004,1,2,2,"USA",25,19.52,45.79,NA,3,3.3,0,0,0,29.7064207249848,0.269430125621825,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",-0.193388607758782,0.00935959989362677,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1,10.3364488078209,0.193388607758782,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",-0.178657628765233,0.00946648178883404,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1,10.2779310085513,0.178657628765233,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",-0.166847852364367,0.00954645004067787,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1,10.2347926351592,0.166847852364367,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",-0.119416155484433,0.00981497896405537,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,7,1,1,10.093814366306,0.119416155484433,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.00778810760917673,0.0100997847923103,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0,9.95047791352418,0.00778810760917673,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.0513820542611863,0.0100477448405016,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0,9.97621272491353,0.0513820542611863,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.172144208927404,0.00951122115771217,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0,10.2537295860742,0.172144208927404,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.281708964713399,0.00856139513741387,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0,10.8075618387832,0.281708964713399,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.290719818536359,0.00846572998710319,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0,10.8684545530754,0.290719818536359,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.307184085189192,0.00828464721610477,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0,10.9865918328968,0.307184085189192,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.330997200312953,0.00800893851895943,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0,11.1740991366715,0.330997200312953,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Victoroff & Boyatzis NA",0.397029747209656,0.00716750305659325,"from_dataset",214,235,"Victoroff & Boyatzis",2013,0,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0,11.8117992330932,0.397029747209656,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0183524191482406,0.000830005391083604,"from_dataset",215,236,"Walker",2006,1,2,1,"USA",52,21.33267,66.22,8,3,3.1,0,1,1,34.7103939983251,0.0183524191482406,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0534982572196714,0.000825817329199784,"from_dataset",215,236,"Walker",2006,1,2,1,"USA",52,21.33267,66.22,7,3,3.1,0,1,1,34.7982980854964,0.0534982572196714,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.121225665387201,0.000806332756298146,"from_dataset",215,236,"Walker",2006,1,2,1,"USA",52,21.33267,66.22,5,3,3.1,0,1,1,35.2162289414215,0.121225665387201,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.108266177037731,0.000811207861218802,"from_dataset",215,236,"Walker",2006,1,2,1,"USA",52,21.33267,66.22,0,3,3.1,0,1,1,35.1102502291955,0.108266177037731,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.28381638575609,0.000702147094105001,"from_dataset",215,236,"Walker",2006,1,2,1,"USA",52,21.33267,66.22,6,3,3.1,0,1,1,37.738614217268,0.28381638575609,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.316045621753516,0.00067292965964265,"from_dataset",215,236,"Walker",2006,1,2,1,"USA",52,21.33267,66.22,9,3,3.1,0,1,1,38.5491818115682,0.316045621753516,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",-0.135580952239887,0.000800310229118057,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0,35.3484858926522,0.135580952239887,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",-0.0996597308815413,0.000814148274033225,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0,35.046790035909,0.0996597308815413,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",-0.113153129508951,0.000809432451432073,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0,35.1487345633373,0.113153129508951,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",-0.0598826707888712,0.000824618762793111,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0,34.8235782079749,0.0598826707888712,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",-0.0598826707888712,0.000824618762793111,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0,34.8235782079749,0.0598826707888712,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",-0.0680401865744118,0.000822892440188074,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0,34.860086766718,0.0680401865744118,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",-0.022704902138732,0.000829708671587178,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0,34.7165999898638,0.022704902138732,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0,0.000830564784053156,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0,34.6987031457949,0,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0,0.000830564784053156,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0,34.6987031457949,0,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0163459125707547,0.000830121008035169,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0,34.7079767304531,0.0163459125707547,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0205455526964049,0.000829863736473314,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0,34.7133563385944,0.0205455526964049,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0326867029474536,0.000828790947195449,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0,34.7358156049936,0.0326867029474536,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0410787732633499,0.000827764050095142,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0,34.7573549871284,0.0410787732633499,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0410787732633499,0.000827764050095142,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0,34.7573549871284,0.0410787732633499,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0615873665476395,0.000824276062658356,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0,34.8308165625271,0.0615873665476395,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.0653324764427969,0.000823489662546384,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0,34.8474436211837,0.0653324764427969,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.132410026757318,0.000801696474427328,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0,35.3179114325279,0.132410026757318,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.132410026757318,0.000801696474427328,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0,35.3179114325279,0.132410026757318,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.132410026757318,0.000801696474427328,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0,35.3179114325279,0.132410026757318,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.260275373910532,0.000721846021708939,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0,37.2201154886069,0.260275373910532,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.288588171355445,0.000697981573829583,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0,37.8510578145676,0.288588171355445,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.288588171355445,0.000697981573829583,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0,37.8510578145676,0.288588171355445,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.342324701372865,0.000647309139040381,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0,39.3046678606318,0.342324701372865,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walker NA",0.342324701372865,0.000647309139040381,"from_dataset",215,236,"Walker",2006,1,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0,39.3046678606318,0.342324701372865,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Walsh-Portillo NA",0.234341881586839,0.0202996260233223,"from_dataset",216,237,"Walsh-Portillo",2011,1,2,2,"USA",NA,21.33267,NA,0,3,3.1,0,0,0,7.01868871461764,0.234341881586839,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Willis NA",0.07847892000259,0.0016741017809886,"from_dataset",217,238,"Willis",2015,1,2,2,"USA",89,19.52,58,0,3,3.1,0,0,0,24.4404428456664,0.07847892000259,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Woitaszewski & Aalsma NA",0.0747136111333415,0.0260228134928344,"from_dataset",219,239,"Woitaszewski & Aalsma",2004,0,1,1,"USA",87,16.5,59,0,1,1.2,0,0,0,6.19901768644242,0.0747136111333415,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Wraight NA",0.219945483465699,0.00374210003099501,"from_dataset",220,240,"Wraight",2008,1,2,2,"USA",80.5,21.57,64.6,0,3,3.2,0,0,0,16.3471596373197,0.219945483465699,"CRAN",NA,NA,"CRAN"
