article,experiment,sample,id,pairing,yi,vi,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
1461,4,2,1418,705,0.119,2.850310125434485e-4,10,16,read,high,between,pure,words,free recall,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,1,1419,706,0.85,8.620129309233893e-4,10,16,generate,low,between,pure,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,2,1420,706,0.706,0.0015314228378342566,10,16,read,low,between,pure,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,1,1421,707,0.75,0.0013389184924122606,10,16,generate,high,between,pure,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1461,4,2,1422,707,0.65,0.0017240109558398764,10,16,read,high,between,pure,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,yes,younger,immediate
1463,1,1,1423,708,0.454,0.002048,8,25,generate,NA,between,pure,words,free recall,item,low,incidental,semantic,verbal/speaking,cue only,full,timed,no,younger,immediate
1463,1,2,1424,708,0.3,0.002850125,8,25,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,verbal/speaking,cue only,full,timed,no,younger,immediate
1464,1,1,1425,709,0.35,0.003333333333333334,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1426,709,0.21,0.0026999999999999997,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1427,710,0.21,0.0044083333333333335,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1428,710,0.08,0.0012,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1429,711,0.13,0.0014083333333333335,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1430,711,0.08,0.0012,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1431,712,0.1,0.0044083333333333335,12,8,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,1,1,1432,712,0.1,0.003333333333333334,12,8,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1464,2,1,1433,713,0.48,0.0012250000000000002,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1434,713,0.25,0.0025000000000000005,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1435,714,0.29,0.0025000000000000005,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1436,714,0.19,0.0012250000000000002,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1437,715,0.59,0.0025000000000000005,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1438,715,0.31,0.0042250000000000005,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1439,716,0.48,0.0018062500000000003,16,6,generate,NA,within,mixed,words,cued recall,item,high,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1464,2,1,1440,716,0.31,0.0012250000000000002,16,6,read,NA,within,mixed,words,cued recall,item,NA,intentional,rhyme,verbal/speaking,word fragment,full,timed,no,younger,immediate
1465,2,1,1441,717,0.039,1.404886438580001e-4,12,15,generate,NA,within,mixed,non-words,free recall,item,high,intentional,NA,verbal/speaking,letter transposition,full,timed,no,younger,immediate
1465,2,1,1442,717,0.085,2.168664227448239e-4,12,15,read,NA,within,mixed,non-words,free recall,item,NA,intentional,NA,verbal/speaking,letter transposition,full,timed,no,younger,immediate
1466,1,1,1443,718,0.42,0.0017439636017345535,16,10,generate,NA,within,mixed,words,free recall,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,immediate
1466,1,1,1444,718,0.25,8.370441805140436e-4,16,10,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,immediate
1466,1,2,1445,719,0.2,6.083968232377301e-4,16,10,generate,NA,within,mixed,words,free recall,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,older,immediate
1466,1,2,1446,719,0.18,5.285189296774846e-4,16,10,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,older,immediate
1466,1,3,1447,720,0.4,0.0012557777741585058,16,20,generate,NA,within,mixed,words,recognition,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,long
1466,1,3,1448,720,0.36,0.0010928622218598822,16,20,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,younger,long
1466,1,4,1449,721,0.32,9.229651826820205e-4,16,20,generate,NA,within,mixed,words,recognition,item,high,intentional,NA,verbal/speaking,word stem,full,timed,no,older,long
1466,1,4,1450,721,0.29,7.972555050917551e-4,16,20,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,word stem,full,timed,no,older,long
1467,1,1,1451,722,0.75,0.002349723667300207,12,6,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,1,1,1452,722,0.36,0.0021805028476618647,12,6,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,1,2,1453,723,0.28,0.0015092589202562662,12,6,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,1,2,1454,723,0.22,0.001058542234844529,12,6,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1455,724,0.66,0.00576846354816151,24,3,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1456,724,0.38,0.004549147867546263,24,3,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1457,725,0.49,0.005951211517658857,24,3,generate,NA,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,2,1,1458,725,0.17,0.0014504380750952261,24,3,read,NA,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,3,1,1459,726,0.46,0.0029173515211218747,12,6,generate,NA,within,pure,numbers,free recall,item,low,intentional,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1467,3,1,1460,726,0.2,9.264883844429389e-4,12,6,read,NA,within,pure,numbers,free recall,item,NA,intentional,NA,verbal/speaking,calculation,full,timed,yes,younger,immediate
1468,1,1,1461,727,0.762,0.0022509650121479243,12,6,generate,low,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,1,1,1462,727,0.307,0.0017318964630836798,12,6,read,low,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,1,2,1463,728,0.505,0.003128302092178854,12,6,generate,high,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,1,2,1464,728,0.266,0.001397784718095845,12,6,read,high,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1465,729,0.456,0.0022800200965705443,24,6,generate,low,within,pure,numbers,free recall,cue word,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1466,729,0.229,8.833426023572073e-4,24,6,read,low,within,pure,numbers,free recall,cue word,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1467,730,0.468,0.0023336072641756147,24,6,generate,high,within,pure,numbers,free recall,cue word,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1468,730,0.167,5.763383338620811e-4,24,6,read,high,within,pure,numbers,free recall,cue word,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1469,731,0.656,0.002360238050391984,24,6,generate,low,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,1,1470,731,0.328,0.001504313907713927,24,6,read,low,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1471,732,0.342,0.00159805486406143,24,6,generate,high,within,pure,numbers,free recall,item,low,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,2,2,1472,732,0.18,6.340986948624712e-4,24,6,read,high,within,pure,numbers,free recall,item,NA,incidental,NA,verbal/speaking,calculation,full,self-paced,yes,younger,immediate
1468,3,1,1473,733,0.613,0.002734693608498409,20,6,generate,low,within,pure,numbers,free recall,item,low,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1468,3,1,1474,733,0.387,0.0020741995175851255,20,6,read,low,within,pure,numbers,free recall,item,NA,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1468,3,2,1475,734,0.275,0.0012681646731578827,20,6,generate,high,within,pure,numbers,free recall,item,low,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1468,3,2,1476,734,0.297,0.0014230216099871823,20,6,read,high,within,pure,numbers,free recall,item,NA,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
1469,1,1,1477,735,0.39,7.381082555966973e-4,32,44,generate,NA,between,pure,words,free recall,item,high,intentional,antonym,writing/typing,word stem,full,timed,no,younger,immediate
1469,1,2,1478,735,0.32,5.600897390865403e-4,32,44,read,NA,between,pure,words,free recall,item,NA,intentional,antonym,writing/typing,word stem,full,timed,no,younger,immediate
1469,2a,1,1479,736,0.34,5.680938982466455e-4,36,42,generate,NA,between,pure,words,free recall,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1469,2a,2,1480,736,0.41,7.292542087112807e-4,36,42,read,NA,between,pure,words,free recall,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1469,2b,1,1481,737,0.86,6.233303693381891e-4,16,42,generate,NA,between,pure,words,recognition,item,high,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1469,2b,2,1482,737,0.74,0.0010573206584013164,16,42,read,NA,between,pure,words,recognition,item,NA,intentional,rhyme,writing/typing,word fragment,full,timed,no,younger,immediate
1470,1,1,1483,738,0.6,9.659282579424985e-4,40,20,generate,NA,within,mixed,words,recognition,item,low,incidental,NA,writing/typing,anagram,full,timed,no,younger,immediate
1470,1,1,1484,738,0.34,6.071421540079785e-4,40,20,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,no,younger,immediate
1470,1,2,1485,739,0.66,8.980163070906571e-4,40,20,generate,NA,within,mixed,words,recognition,item,low,intentional,NA,writing/typing,anagram,full,timed,no,younger,immediate
1470,1,2,1486,739,0.44,8.433607522448184e-4,40,20,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,writing/typing,anagram,full,timed,no,younger,immediate
1470,2,1,1487,740,0.61,9.587479727031576e-4,40,20,generate,low,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,no,younger,immediate
1470,2,1,1488,740,0.34,6.071421540079785e-4,40,20,read,low,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,no,younger,immediate
1470,2,2,1489,741,0.66,8.980163070906571e-4,40,20,generate,high,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,timed,no,younger,immediate
1470,2,2,1490,741,0.34,6.071421540079785e-4,40,20,read,high,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,timed,no,younger,immediate
1471,1,1,1491,742,0.18,0.002025,16,12,generate,NA,within,mixed,words,recognition,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
1471,1,1,1492,742,0.05,7.5625e-4,16,12,read,NA,within,mixed,words,recognition,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
1471,2,1,1493,743,0.242,6.600833333333333e-4,12,50,generate,NA,between,pure,words,free recall,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
1471,2,2,1494,743,0.2,7.520833333333333e-4,12,50,read,NA,between,pure,words,free recall,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
1472,1,1,1495,744,0.358,0.004056,24,5,generate,low,within,mixed,numbers,free recall,item,low,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,1,1,1496,744,0.3,0.0029040000000000003,24,5,read,low,within,mixed,numbers,free recall,item,NA,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,1,1,1497,745,0.634,0.0018374999999999997,24,5,generate,high,within,mixed,numbers,free recall,item,low,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,1,1,1498,745,0.342,0.001666666666666667,24,5,read,high,within,mixed,numbers,free recall,item,NA,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,1,1499,746,0.382,0.0017111250000000002,32,5,generate,low,within,mixed,numbers,free recall,item,low,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,1,1500,746,0.368,0.001953125,32,5,read,low,within,mixed,numbers,free recall,item,NA,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,1,1501,747,0.588,0.002080125,32,5,generate,high,within,mixed,numbers,free recall,item,low,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,1,1502,747,0.318,0.0016820000000000001,32,5,read,high,within,mixed,numbers,free recall,item,NA,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,2,1503,748,0.506,0.0019219999999999999,32,5,generate,low,within,mixed,numbers,free recall,item,low,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,2,1504,748,0.306,0.0024151250000000006,32,5,read,low,within,mixed,numbers,free recall,item,NA,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,2,1505,749,0.532,0.001891125,32,5,generate,high,within,mixed,numbers,free recall,item,low,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,2,2,1506,749,0.306,8e-4,32,5,read,high,within,mixed,numbers,free recall,item,NA,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
1472,3,1,1507,750,0.378,9.458518518518519e-4,54,5,generate,low,within,mixed,numbers,free recall,item,low,intentional,NA,writing/typing,calculation,full,self-paced,no,younger,immediate
